processid,sampleid,recordID,catalognum,fieldnum,institution_storing,collection_code,bin_uri,phylum_taxID,phylum_name,class_taxID,class_name,order_taxID,order_name,family_taxID,family_name,subfamily_taxID,subfamily_name,genus_taxID,genus_name,species_taxID,species_name,subspecies_taxID,subspecies_name,identification_provided_by,identification_method,identification_reference,tax_note,voucher_status,tissue_type,collection_event_id,collectors,collectiondate_start,collectiondate_end,collectiontime,collection_note,site_code,sampling_protocol,lifestage,sex,reproduction,habitat,associated_specimens,associated_taxa,extrainfo,notes,lat,lon,coord_source,coord_accuracy,elev,depth,elev_accuracy,depth_accuracy,country,province_state,region,sector,exactsite,image_ids,image_urls,media_descriptors,captions,copyright_holders,copyright_years,copyright_licenses,copyright_institutions,photographers
GBAP0283-06,DQ502819,504333,MJH 3950,,"Mined from GenBank, NCBI",NA,BOLD:AAJ2629,18,Chordata,50,Amphibia,219,Anura,169874,Aromobatidae,328763,Anomaloglossinae,169882,Anomaloglossus,169904,Anomaloglossus stepheni,NA,NA,,NA,"Martins, 1989",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,Amazonas,"Amazonas,Reserva Florestal Adolfo Ducke",NA,,NA,,,NA,,NA,,,
GBAP11751-19,MH270244,9707127,,MH270244,"Mined from GenBank, NCBI",NA,BOLD:ACI2647,18,Chordata,50,Amphibia,219,Anura,1384,Bufonidae,NA,,669837,Amazophrynella,905023,Amazophrynella aff. vote sp. 1 RRR-2018,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBAP11921-19,MH270213,9707297,,MH270213,"Mined from GenBank, NCBI",NA,BOLD:ACI2647,18,Chordata,50,Amphibia,219,Anura,1384,Bufonidae,NA,,669837,Amazophrynella,759148,Amazophrynella vote,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBAP12098-19,MG840913,9707474,,MG840913,"Mined from GenBank, NCBI",NA,BOLD:ACA4662,18,Chordata,50,Amphibia,219,Anura,1381,Hylidae,751120,Cophomantinae,779987,Boana,904994,Boana geographica,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBAP4299-13,JQ627302,3642826,JQ627302,JQ627302,"Mined from GenBank, NCBI",NA,BOLD:ACF7587,18,Chordata,50,Amphibia,219,Anura,1381,Hylidae,751120,Cophomantinae,112096,Hypsiboas,519294,Hypsiboas albopunctatus,NA,NA,,NA,"Spix, 1824",NA,,,NA,K. Rodriguez-C,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-21.98,-47.87,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBAP4758-15,KJ940048,5654767,CFBH 15882,KJ940048,"Mined from GenBank, NCBI",NA,BOLD:ACG1866,18,Chordata,50,Amphibia,219,Anura,1381,Hylidae,101478,Hylinae,123207,Dendropsophus,682703,Dendropsophus aff. minutus,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,taxon:1518859,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,Ceara,"Ubajara,CE",NA,,NA,,,NA,,NA,,,
GBMAB857-15,KM509774,6217340,MPEG:::29414:::PT-143,KM509774,"Mined from GenBank, NCBI",NA,BOLD:ACF8333,18,Chordata,50,Amphibia,219,Anura,25169,Microhylidae,267101,Gastrophryninae,103298,Chiasmocleis,527541,Chiasmocleis albopunctata,NA,NA,,NA,"Boettger, 1885",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,taxon:1033707,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,Tocantins,"Tocantins, Araguatins",NA,,NA,,,NA,,NA,,,
GBMIN92199-17,KU184054,8432579,,KU184054,"Mined from GenBank, NCBI",NA,BOLD:ADK4512,18,Chordata,50,Amphibia,219,Anura,1381,Hylidae,751120,Cophomantinae,257800,Aplastodiscus,794395,Aplastodiscus sp. 3 MLL-2016,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,"Distrito Federal, Brasilia, Fazenda agua Limpa",NA,,NA,,,NA,,NA,,,
GBMIN92670-17,KX697983,8433050,,KX697983,"Mined from GenBank, NCBI",NA,BOLD:ACA3404,18,Chordata,50,Amphibia,219,Anura,1381,Hylidae,751120,Cophomantinae,112096,Hypsiboas,494866,Hypsiboas lundii,NA,NA,,NA,"Burmeister, 1856",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,"Minas Gerais, Sao Roque de Minas, Serra da Canastra",NA,,NA,,,NA,,NA,,,
GBMIN92696-17,KX698014,8433076,,KX698014,"Mined from GenBank, NCBI",NA,BOLD:ACA3404,18,Chordata,50,Amphibia,219,Anura,1381,Hylidae,751120,Cophomantinae,112096,Hypsiboas,494866,Hypsiboas lundii,NA,NA,,NA,"Burmeister, 1856",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,"Tocantins, Parana",NA,,NA,,,NA,,NA,,,
GBMNB2036-20,MN900805,11547729,CFBH30946,,"Mined from GenBank, NCBI",NA,BOLD:ACH0875,18,Chordata,50,Amphibia,219,Anura,257745,Brachycephalidae,NA,,494868,Ischnocnema,982922,Ischnocnema sp. LN3,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMNB2317-20,MT036160,11548010,CFBH19969,,"Mined from GenBank, NCBI",NA,BOLD:ACA3667,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,112064,Leptodactylinae,397552,Adenomera,608937,Adenomera marmorata,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-23.434,-45.1027,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMNB2321-20,MT036164,11548014,CFBH35998,,"Mined from GenBank, NCBI",NA,BOLD:ACA3667,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,112064,Leptodactylinae,397552,Adenomera,608937,Adenomera marmorata,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-23.3675,-45.1428,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMNB2329-20,MT036172,11548022,CFBHt8938,,"Mined from GenBank, NCBI",NA,BOLD:ACA3667,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,112064,Leptodactylinae,397552,Adenomera,608937,Adenomera marmorata,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-23.4162,-45.0721,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMNB2353-20,MT036196,11548046,CFBH15500,,"Mined from GenBank, NCBI",NA,BOLD:ACF9137,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,112064,Leptodactylinae,397552,Adenomera,608937,Adenomera marmorata,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-23.8496,-45.3665,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMNB2382-20,MT036225,11548075,CFBHt3183,,"Mined from GenBank, NCBI",NA,BOLD:ACF9137,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,112064,Leptodactylinae,397552,Adenomera,608937,Adenomera marmorata,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-23.3314,-46.2464,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMNC75296-20,MN953356,12486626,MTR 16221,MN953356,"Mined from GenBank, NCBI",NA,BOLD:ACF6951,18,Chordata,50,Amphibia,219,Anura,1381,Hylidae,751119,Lophyohylinae,257803,Phyllodytes,527618,Phyllodytes melanomystax,NA,NA,,NA,"Caramaschi, Silva and Britto-Pereira, 1992",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMNC75895-20,MN866482,12487225,DT3798,MN866482,"Mined from GenBank, NCBI",NA,BOLD:AEG1331,18,Chordata,50,Amphibia,219,Anura,1384,Bufonidae,NA,,112082,Rhinella,NA,,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMNC76364-20,MT483194,12487694,CFBHT11322,MT483194,"Mined from GenBank, NCBI",NA,BOLD:ACN6111,18,Chordata,50,Amphibia,219,Anura,1381,Hylidae,101478,Hylinae,123207,Dendropsophus,527553,Dendropsophus decipiens,NA,NA,,NA,"Lutz, 1925",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMNC76459-20,MT483099,12487789,TG2632,MT483099,"Mined from GenBank, NCBI",NA,BOLD:ADM8842,18,Chordata,50,Amphibia,219,Anura,1381,Hylidae,101478,Hylinae,123207,Dendropsophus,722908,Dendropsophus bokermanni,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND1142-21,MT496268,12719724,FSCHUFPB5416,,"Mined from GenBank, NCBI",NA,BOLD:ABY6883,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,112064,Leptodactylinae,34389,Leptodactylus,494871,Leptodactylus macrosternum,NA,NA,,NA,"Miranda-Ribeiro, 1926",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-6.56757,-37.2855,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND1156-21,MT495938,12719738,AAGARDA04008,,"Mined from GenBank, NCBI",NA,BOLD:ABY6883,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,112064,Leptodactylinae,34389,Leptodactylus,494871,Leptodactylus macrosternum,NA,NA,,NA,"Miranda-Ribeiro, 1926",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-6.96444,-35.7188,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND1212-21,MT496089,12719794,CFBHT02635,,"Mined from GenBank, NCBI",NA,BOLD:ACA3748,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,112064,Leptodactylinae,34389,Leptodactylus,NA,,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-24.534,-48.08,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND1220-21,MT496119,12719802,CFBHT08618,,"Mined from GenBank, NCBI",NA,BOLD:ACA3748,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,112064,Leptodactylinae,34389,Leptodactylus,NA,,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-24.998,-47.9397,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND1246-21,MT496029,12719828,AAGARDA12302,,"Mined from GenBank, NCBI",NA,BOLD:ACA3749,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,112064,Leptodactylinae,34389,Leptodactylus,NA,,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-11.161,-40.5348,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND1497-21,MT583175,12720079,MAP_T2849,,"Mined from GenBank, NCBI",NA,BOLD:ACF7307,18,Chordata,50,Amphibia,219,Anura,216744,Craugastoridae,751116,Ceuthomantinae,112058,Pristimantis,527497,Pristimantis dundeei,NA,NA,,NA,"(Heyer and Muñoz, 1999)",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND353-21,MT804831,12718935,JF2195,,"Mined from GenBank, NCBI",NA,BOLD:ACF8642,18,Chordata,50,Amphibia,219,Anura,1381,Hylidae,751120,Cophomantinae,779987,Boana,962565,Boana prasina,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND413-21,MT804919,12718995,CFBH25715,,"Mined from GenBank, NCBI",NA,BOLD:ACF8026,18,Chordata,50,Amphibia,219,Anura,1381,Hylidae,751120,Cophomantinae,779987,Boana,996463,Boana stellae,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND427-21,MT804895,12719009,AAG-UFU833,,"Mined from GenBank, NCBI",NA,BOLD:AEH5346,18,Chordata,50,Amphibia,219,Anura,1381,Hylidae,751120,Cophomantinae,779987,Boana,NA,,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND449-21,MT583179,12719031,MAP_T1384,,"Mined from GenBank, NCBI",NA,BOLD:ACF6808,18,Chordata,50,Amphibia,219,Anura,1381,Hylidae,101478,Hylinae,257765,Pseudis,519281,Pseudis platensis,NA,NA,,NA,"Gallardo, 1961",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND524-21,MG600489,12719106,,,"Mined from GenBank, NCBI",NA,BOLD:AEH7721,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,518638,Leiuperinae,34380,Physalaemus,NA,,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,Museum ID: UFMG<BRA>:16777,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND549-21,MG600475,12719131,,,"Mined from GenBank, NCBI",NA,BOLD:ACG0294,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,518638,Leiuperinae,34380,Physalaemus,519353,Physalaemus deimaticus,NA,NA,,NA,"Sazima and Caramaschi, 1988",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,Museum ID: UFMG<BRA>:20113,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND577-21,MT162503,12719159,AAGUFU1398,,"Mined from GenBank, NCBI",NA,BOLD:AEH8737,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,112064,Leptodactylinae,397552,Adenomera,759128,Adenomera cotuba,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-13.8739,-47.2612,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND61286-21,MZ079546,13661523,CFBHT1180,MZ079546,"Mined from GenBank, NCBI",NA,BOLD:ACG2163,18,Chordata,50,Amphibia,219,Anura,1384,Bufonidae,NA,,112082,Rhinella,112132,Rhinella granulosa,NA,NA,,NA,"Spix, 1824",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-9.79877,-36.4069,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND61288-21,MZ079548,13661525,CFBHT3549,MZ079548,"Mined from GenBank, NCBI",NA,BOLD:ACG2163,18,Chordata,50,Amphibia,219,Anura,1384,Bufonidae,NA,,112082,Rhinella,112132,Rhinella granulosa,NA,NA,,NA,"Spix, 1824",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-18.5934,-39.7793,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND61352-21,MZ079566,13661589,MTR22936,MZ079566,"Mined from GenBank, NCBI",NA,BOLD:ACG2163,18,Chordata,50,Amphibia,219,Anura,1384,Bufonidae,NA,,112082,Rhinella,112132,Rhinella granulosa,NA,NA,,NA,"Spix, 1824",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-13.943,-41.0448,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND61494-21,MT671508,13661731,MZUSP159202,MT671508,"Mined from GenBank, NCBI",NA,BOLD:AEK5743,18,Chordata,50,Amphibia,219,Anura,1381,Hylidae,751120,Cophomantinae,257800,Aplastodiscus,1122226,Aplastodiscus sp. n. ML-2020,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND61539-21,MW193628,13661776,UFMG4761,MW193628,"Mined from GenBank, NCBI",NA,,18,Chordata,50,Amphibia,219,Anura,1381,Hylidae,751120,Cophomantinae,257758,Bokermannohyla,527513,Bokermannohyla alvarengai,NA,NA,,NA,"Bokermann, 1956",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND61571-21,MW193681,13661808,MZUESC17232,MW193681,"Mined from GenBank, NCBI",NA,,18,Chordata,50,Amphibia,219,Anura,1381,Hylidae,751120,Cophomantinae,257758,Bokermannohyla,534764,Bokermannohyla oxente,NA,NA,,NA,"Lugli and Haddad, 2006",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND61582-21,MW193693,13661819,MZUESC17385,MW193693,"Mined from GenBank, NCBI",NA,BOLD:ACA4615,18,Chordata,50,Amphibia,219,Anura,1381,Hylidae,751120,Cophomantinae,257758,Bokermannohyla,534764,Bokermannohyla oxente,NA,NA,,NA,"Lugli and Haddad, 2006",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND61600-21,MT472181,13661837,INPAH39792,MT472181,"Mined from GenBank, NCBI",NA,BOLD:AEK5296,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,112064,Leptodactylinae,397552,Adenomera,759131,Adenomera simonstuarti,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-3.75711,-66.0832,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND61604-21,MW284598,13661841,AAG-UFU1462,MW284598,"Mined from GenBank, NCBI",NA,BOLD:ACF7043,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,112064,Leptodactylinae,34389,Leptodactylus,534758,Leptodactylus brevipes,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND61659-21,MW284653,13661896,CFBH-28266,MW284653,"Mined from GenBank, NCBI",NA,BOLD:ACF7648,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,112064,Leptodactylinae,34389,Leptodactylus,519344,Leptodactylus natalensis,NA,NA,,NA,"Lutz, 1930",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND61743-21,MZ079411,13661980,MRT2963,MZ079411,"Mined from GenBank, NCBI",NA,BOLD:ACF9126,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,112064,Leptodactylinae,34389,Leptodactylus,534451,Leptodactylus troglodytes,NA,NA,,NA,"Lutz, 1926",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-8.85092,-45.1537,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND61744-21,MZ079438,13661981,MRT3455,MZ079438,"Mined from GenBank, NCBI",NA,BOLD:ACF9126,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,112064,Leptodactylinae,34389,Leptodactylus,534451,Leptodactylus troglodytes,NA,NA,,NA,"Lutz, 1926",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-11.1088,-42.7237,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND61772-21,MZ079444,13662009,MTCT858,MZ079444,"Mined from GenBank, NCBI",NA,BOLD:ACF9126,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,112064,Leptodactylinae,34389,Leptodactylus,534451,Leptodactylus troglodytes,NA,NA,,NA,"Lutz, 1926",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-11.822,-40.3017,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND728-21,MT495977,12719310,AAGARDA10078,,"Mined from GenBank, NCBI",NA,BOLD:ACA3747,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,112064,Leptodactylinae,34389,Leptodactylus,NA,,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-13.1463,-41.8018,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND903-21,MT496233,12719485,CHUNB57261,,"Mined from GenBank, NCBI",NA,BOLD:ABY6883,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,112064,Leptodactylinae,34389,Leptodactylus,494871,Leptodactylus macrosternum,NA,NA,,NA,"Miranda-Ribeiro, 1926",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-11.1656,-40.506100000000004,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMNE31483-21,MZ269283,14254140,VMZ018,,"Mined from GenBank, NCBI",NA,BOLD:AEN8039,18,Chordata,50,Amphibia,219,Anura,112055,Centrolenidae,224935,Centroleninae,484785,Vitreorana,996477,Vitreorana baliomma,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-14.3882,-39.0439,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMNF3034-22,MW243901,15278121,CHUFPB28277,MW243901,"Mined from GenBank, NCBI",NA,,18,Chordata,50,Amphibia,219,Anura,1381,Hylidae,101478,Hylinae,496085,Corythomantis,496086,Corythomantis greeningi,NA,NA,,NA,"Boulenger, 1896",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
OSTEO037-14,Otau20_MTR15749,4564329,MTR15749,,Universidade de Sao Paulo,NA,BOLD:ACE7167,18,Chordata,50,Amphibia,219,Anura,1381,Hylidae,751119,Lophyohylinae,246602,Osteocephalus,388493,Osteocephalus taurinus,NA,NA,,NA,"Steindachner, 1862",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,Extraction J 2810,,-7.306,-64.814,NA,NA,NA,NA,NA,NA,Brazil,Amazonas,Samauma,NA,"Labrea, Rio Purus",NA,,,NA,,NA,,,
DBABA370-12,CFBHT01451,2789011,CFBHT-1451,,"Universidade Estadual Paulista, Rio Claro",NA,BOLD:ACA3776,18,Chordata,50,Amphibia,219,Anura,25169,Microhylidae,267101,Gastrophryninae,257795,Dasypops,257796,Dasypops schirchi,NA,NA,Celio F. B. Haddad,NA,"Miranda-Ribeiro, 1924",NA,,,NA,Celio F. B. Haddad,NA,NA,,NA,NA,NA,,,,NA,NA,NA,Extraction Ndeg A74,,-19.145,-40.057,NA,NA,NA,NA,NA,NA,Brazil,Espirito Santo,Linhares,NA,,NA,,,NA,,NA,,,
DBABA550-12,CFBHT04649,2789191,CFBH-14332,KZ 1900,"Universidade Estadual Paulista, Rio Claro",NA,BOLD:ACA3759,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,518638,Leiuperinae,34380,Physalaemus,484761,Physalaemus albonotatus,NA,NA,Celio F. B. Haddad,NA,"Steindachner, 1864",NA,,,NA,Celio F. B. Haddad,NA,NA,,NA,NA,NA,,,,NA,NA,NA,Extraction Ndeg APC04,,-15.807,-54.912,NA,NA,NA,NA,NA,NA,Brazil,Mato Grosso,Dom Aquino,NA,,NA,,,NA,,NA,,,
DBABA601-12,CFBHT08203,2789242,CFBH-18264,KZ2501,"Universidade Estadual Paulista, Rio Claro",NA,BOLD:ACA3464,18,Chordata,50,Amphibia,219,Anura,1384,Bufonidae,NA,,112082,Rhinella,257819,Rhinella icterica,NA,NA,Celio F. B. Haddad,NA,"Spix, 1824",NA,,,NA,Celio F. B. Haddad,NA,NA,,NA,NA,NA,,,,NA,NA,NA,Extraction Ndeg A190,,-24.173,-50.865,NA,NA,NA,NA,NA,NA,Brazil,Parana,Ortigueira,NA,,NA,,,NA,,NA,,,
DBABA689-12,CFBHT08053,2789330,CFBH-20326,,"Universidade Estadual Paulista, Rio Claro",NA,BOLD:ACA3734,18,Chordata,50,Amphibia,221,Gymnophiona,597914,Typhlonectidae,NA,,4328,Typhlonectes,170791,Typhlonectes compressicauda,NA,NA,Celio F. B. Haddad,NA,"(Duméril and Bibron, 1841)",NA,,,NA,Celio F. B. Haddad,NA,NA,,NA,NA,NA,,,,NA,NA,NA,Extraction Ndeg A415,,-2.549,-47.506,NA,NA,NA,NA,NA,NA,Brazil,Para,Ipixuna do Para,NA,,NA,,,NA,,NA,,,
DBABR1466-13,CFBHT14240,3260602,CFBH-28915,,"Universidade Estadual Paulista, Rio Claro",NA,BOLD:ACA3343,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,518638,Leiuperinae,34380,Physalaemus,257840,Physalaemus centralis,NA,NA,,NA,"Bokermann, 1962",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-11.0327,-48.5848,NA,NA,NA,NA,NA,NA,Brazil,Tocantins,Brejinho do Nazareth,NA,,NA,,,NA,,NA,,,
